marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14181762	REZ2Y8VJ9L1F0	B00JDQK38Q	255898874	Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)	Gift Card	5	0	0	N	N	Five Stars	Arrived right away and the tin is very cute!	2015-08-26
US	460610	RPRRO7OWVDTH5	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Birthday gift	Great, other than having to call back because it wasn't emailed the first time.	2015-08-26
US	687156	R1P2XOIEHC48B5	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Execelent	2015-08-26
US	5658047	R3BABXOWVMV8M7	B00JDQK1UQ	255898874	Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)	Gift Card	5	1	1	N	Y	Great, but had a hard time figuring how to ...	Great, but had a hard time figuring how to get it into my account as it kept asking for my password every time I tried to redeem it.  Although my account came up on the screen every time I tried to put my voucher in it kept going back to password.  Finally got it in!!!	2015-08-26
US	11291826	R3TD5QX8B48BRY	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Animated, singing, goofy looking characters are always a smile maker!	2015-08-26
US	15330936	R2XMC9YEF3KZDR	BT00DDVMVQ	20546152	Amazon eGift Card - Smile	Gift Card	5	0	0	N	Y	Old Reliable	Always comes through in a pinch!	2015-08-26
US	3399669	R1SRQJVF4X7CT9	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	... helpful to be able to order gift cards so easily on line	It was very helpful to be able to order gift cards so easily on line.  And my grandkids love getting them from Amazon!	2015-08-26
US	16998315	R22V3ITD15EZ0O	B004LLIL9Q	667798887	Amazon eGift Card - Seasonal (Summer Pinwheels)	Gift Card	5	0	0	N	Y	Who doesn't like to pick their own gift	Came right on time.  Who doesn't like to pick their own gift.	2015-08-26
US	48725102	R1LVCKG3A0Y31C	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Great!!	Item delivered on time, was as described, Ease to use, Great!!	2015-08-26
US	26578203	R36CFMGP0BJ42P	BT00CTP7Q2	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Gift Cards are so useful	Love the amazon gift card to buy anything you want $20 off	2015-08-26
US	50698813	R2FMMAEGLCNDH6	B00PMOT2IU	802996579	Amazon.com Gift Cards - Print at Home	Gift Card	4	0	0	N	Y	THANKS SANTA	CHRISTMAS GIFT..  NICE TO HAVE THE OPTION SO THE PERSON CAN ACTUALLY GET WHAT THEY WANT..	2015-08-26
US	45831627	R1ITZFBKD1OIGY	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	excellent!!	2015-08-26
US	32218784	R18P3NGDVQ6NA0	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	Y	When you don't want to think of what gift to get.	Best gift card for a birthday girl!	2015-08-26
US	107522	R10WBC8848A02K	B00JDQLFZ6	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	1	1	N	Y	GREAT WORK U GUYS KEEP IT UP!!!!!!	Everything that its said it was gunna b!!!!&#34;I LOVE AMAZON&#34;!!!!!!!!!!!	2015-08-26
US	13579265	R3NT4W0EAFXT7P	B005ESMGGY	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	As expected	These gift card worked great!	2015-08-26
US	19038484	R2SBN3GFVZ061C	B004LLIL32	438732872	Amazon eGift Card - Happy Birthday (Elephants)	Gift Card	5	0	0	N	Y	Perfect every time	Always my go-to, we all win	2015-08-26
US	1925961	R357RL3407O6W	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Convenient	2015-08-26
US	38605041	RXUB6Z9UQTAIP	B00B2TFURQ	527289417	Amazon Gift Card - Print - Thank You (Note)	Gift Card	5	0	0	N	Y	Wonderful instant gratification gift!	I needed a &#34;Thank You&#34; gift really fast and this was just perfect. It printed really well and was above my expectations!  It would be nice to receive notification when/if the recipient does use the card.  I will be using printable gift cards again!	2015-08-26
US	48725102	R1QSLHB31BZADK	B004LLILGO	681547152	Amazon eGift Card - Merry Christmas (Birds)	Gift Card	5	0	0	N	Y	Great!!	Item delivered on time, was as described, Ease to use, Great!!	2015-08-26
US	724022	R14CDRB9LQRG92	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	convenient	2015-08-26
US	23121582	R4QQG5DWQXX9V	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	What could be easier and more loved than an Amazon gift card??	2015-08-26
US	30416137	RI890011HA6EP	B004KNWXA8	496275040	Amazon Gift Card - Print - Wedding Butterflies	Gift Card	5	0	0	N	Y	Five Stars	Easy and great	2015-08-26
US	38718832	R6L6GJVUGF5HI	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Sweet!	2015-08-26
US	16358731	R3QMFWZ4NRK366	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Easy gift for family	2015-08-26
US	37095812	R25KWQQKPTYPUX	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Excellent	2015-08-26
US	343083	R2F5IROABVSI75	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Nice	2015-08-26
US	33140938	R7RKBGN0BSRQU	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	It was extremely easy to load additional money on the gift card.	2015-08-26
US	42559451	R1OTWMAOC11HH2	B00AF0K90Q	685585513	Amazon.com Gift Card - Upload Your Photo (Print) - Birthday	Gift Card	5	0	0	N	Y	My grandson loved his gift card with my personal message	My grandson loved his gift card with my personal message.  But he especially loved his photo on the front - great idea!	2015-08-26
US	11860667	RX2YD2EG1NHJY	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Great gift!	2015-08-26
US	1046988	R3HDHLUDJRW86R	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Good. I like it.	2015-08-25
US	3111351	R4SUBNYSKCSSO	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Good product	2015-08-25
US	46281218	RFDF7ZIKH9PVL	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	The woofy animated email gift card was adorable! Takes the guess work and possible return out ...	The woofy animated email gift card was adorable! Takes the guess work and possible return out of a birthday gift! 😊	2015-08-25
US	27013813	R1K1EIPVNA8I7J	B005ESMGZU	675799499	Amazon.com Gift Card in a Black Gift Box (Various Card Designs)	Gift Card	5	1	1	N	Y	Five Stars	Shipped exactly like it said.	2015-08-25
US	26559803	R2SM482VSJ5AFN	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	2	0	0	N	Y	Currency issue	Didn't advertise it was in US$ when I was purchasing in Australia.	2015-08-25
US	28021947	R1DAVBIB06N4OO	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Perfect.	I picked an Amazon gift card because I knew it would be used by my daughter.	2015-08-25
US	20280312	R21PZCZWACQRLI	BT00CTP2EE	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy A great gift	2015-08-25
US	11382620	R2TDKQ1NFLAZJQ	B004KNWX94	796667896	Amazon Gift Card - Print - Thank You, Teacher (Chalkboard)	Gift Card	5	1	1	N	Y	Perfect gift and super convenient!	So convenient and quick when you realize 15 minutes before school you forgot to buy something!	2015-08-25
US	139565	R1WYWPYD47PCUV	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Good	2015-08-25
US	28871325	RB7327GLNZ725	B007EE5HV2	568132607	Amazon.com Gift Cards in Greeting Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	Good deal and bonus..	This was a good deal as you received $10 credit for ordering $45 pack. Have to make sure you get the credit though.	2015-08-25
US	50525748	R3I49NTFSBRUNR	B004W8D0Y4	685659858	Amazon eGift Card - Amazon Boxes	Gift Card	5	0	0	N	Y	Five Stars	not much to say.	2015-08-25
US	10570312	R3D3UNSFXGUV69	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	What to buy for that person?  Get a gift card!!	Yes!  Great for when we are not sure of what to buy for a person.  They can choose their gift themselves!	2015-08-25
US	29084084	R3KFSSWI6L2GF6	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Loved	2015-08-25
US	2313900	R3JZMJK3PX71JM	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	1	0	0	N	Y	You can not use the amazon gift card on all ...	You can not use the amazon gift card on all products, such as the Reading Rainbow subscription it was bought for.	2015-08-25
US	12217021	RZYR33XQAZDF2	B004KNWX0S	215622706	Amazon Gift Card - Print - Graduation	Gift Card	5	0	0	N	Y	Very easy	Easy to charge and print out on your own printer.	2015-08-25
US	49089904	R3AZKCCGU19EYH	B00QSV1A8Q	585041589	Amazon.com Gift Card Balance Auto-Reload	Gift Card	5	0	0	N	Y	Five Stars	very convenient.	2015-08-25
US	50481715	R30465PO9ZWIY	B00US9QTGM	298664776	Amazon Allowance	Gift Card	5	0	0	N	Y	Five Stars	Great to do business with	2015-08-25
US	33275692	R1Q5FE46COS2WN	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Very excellent!	Always fast and quick. Very excellent!	2015-08-25
US	111401	R2QWBQ1ANY5753	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Fast and easy	Delivered as soon as I ordered it and easy to use	2015-08-25
US	51529996	R7SMNFVM7KD90	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	gift cards	gift cards cant go wrong	2015-08-25
US	8422340	RVI09CU9185FR	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	GREAT	fast and easy	2015-08-25
US	17776990	R2T58G9PUQXOPU	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Easy to do	Easy to do. Just have to make sure that if you order something from Amazon they first take it directly from your Gift Account.<br />Mine is for Kindle Books. Love Kindle Books!!!	2015-08-25
US	42298636	R170NSKIU4Z3U8	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Perfect instant gift	2015-08-25
US	16688987	R2D6787I8UNEHC	B005DHN5P2	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Gift cards work!!	Gift card was well recieved.  Thanks Amazon.	2015-08-25
US	137375	RSZRN2EL56NMM	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Amazon is amazing	2015-08-25
US	26797526	R1TVXHQKB5AK01	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Makes a Great Gift	2015-08-25
US	40588785	R3TTT9D04NPQ7A	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	1	0	0	N	Y	(And I love Amazon)	I emailed it 3 times and user did not get it. It was also confusing to purchase. I won't buy again. (And I love Amazon)	2015-08-25
US	138241	R3VPVYQI4PO0J2	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	1	1	N	Y	Five Stars	Perfect price point for my needs.	2015-08-25
US	12718944	R3NE9AU6IJGI49	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	N	Five Stars	Awesome	2015-08-25
US	50689579	R1YG7JO96MX5VD	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	1	1	N	Y	NO GUESSING	Great way for recipient to get what they like and want.	2015-08-25
US	40269147	RDZS9DUTEJDC4	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Cute way to give a gift!	Son Loved it!!	2015-08-25
US	653473	R11CXSA12RWTO5	BT00CTP2EE	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	nice birthday card	Beautiful card with the gift card, she was happy.	2015-08-25
US	979301	R2R8JUKTRF3KMD	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	pleasant experience!	easy and fast!	2015-08-25
US	20607653	R1GL84143KY2WJ	B005DHN5Z2	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	beautiful card, quality is great! This makes a perfect useful gift!	2015-08-25
US	34614154	R2DTI1LRDTPJ8C	B00G4IV2VI	538766567	Amazon eGift Card - Merry Christmas (Pine)	Gift Card	5	0	0	N	Y	Great gift you know the recipient will love since they pick their own!	Very easy way to send a gift I know the sender will love and always the right color!	2015-08-25
US	31263367	R1J9YYUJZKTD4W	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Amazon rocks!	Love Amazon gift cards!  They are great for gifts. You can use them for anything your heart could desire!  Love Amazon and their gift cards	2015-08-25
US	41246262	R1AMXBEZDRL9B0	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	My Brother-in-law loved it	2015-08-25
US	5254100	R2W0CIBE48CE1Z	B00A4EK2XW	129396926	Amazon eGift Card - Cheers!	Gift Card	5	2	2	N	Y	Five Stars	Really good.	2015-08-25
US	46330842	R1ZIVD74YF0BKO	B00Q5BNS48	605316777	Amazon Gift Card - Print - Happy Birthday (Get What You Want)	Gift Card	5	2	2	N	Y	Fourteen year-old loves the gift card.	My granddaughter really liked being able to shop on Amazon.  There is such a good variety of items.	2015-08-25
US	42841004	RBIDGDO3LZNVF	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	Four Stars	great	2015-08-25
US	33835623	R2O5GSUA4S7PKM	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Love it	2015-08-25
US	48424781	R13II6ERGHKPV8	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Very satisfied.	2015-08-25
US	2360123	R5N6OL7ZODXRA	B00JDQJVF2	255898874	Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)	Gift Card	5	0	0	N	Y	Five Stars	Was delivered very fast - My niece loved it	2015-08-25
US	15151085	R2RA98UH2HPLEA	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	She absolutely loved the "Woofy" audio and played it for her pooch--he ...	I purchased the gift card as a gift for my daughter's birthday.  She absolutely loved the &#34;Woofy&#34; audio and played it for her pooch--he loved it too.  It was definitely a great choice!	2015-08-25
US	27117049	R1G6QCTKVMRNF8	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	N	Easy gift option	Always convenient.	2015-08-25
US	462251	R1B3IJTESHNBUY	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	1	1	N	Y	When You Live On A Budget This Is The Way Too Do It!	I purchased this prouduct and this is my honest feedback on this product. It help keep me on budget. Plus I dont have to drive to go purchase a card, that's a saving. It very easy, I can do what ever amount I want, no fee and nothing to trash.	2015-08-25
US	38073509	R1196O6VC0OBLJ	B00JDQJVF2	255898874	Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)	Gift Card	5	1	1	N	Y	Five Stars	Great Birthday gift for nephew to buy a particular toy he has been looking for!	2015-08-25
US	6586553	R1CACBX55SN4R0	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	... is an avid reader and this makes birthday gifts easy and useful	My Mom is an avid reader and this makes birthday gifts easy and useful!	2015-08-25
US	23917911	R24SHV8XUAEWQ6	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Convenient	2015-08-25
US	17142876	R3FA8KN64K0ADK	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	1	1	N	Y	Five Stars	Amazon gift cards are always a welcome gift.	2015-08-25
US	11292512	R3DQRUKQF5GMP0	B00BWDH2O6	553410082	Amazon eGift Card - Happy Birthday Singing Telegram (Animated) [American Greetings]	Gift Card	5	0	0	N	Y	As a birthday present	Great and convenient !!	2015-08-25
US	3057529	R1O5CYK1C1INBT	B00C5UMB7S	512447107	Amazon eGift Card - Flower Pots	Gift Card	5	0	0	N	Y	Good	Very good	2015-08-25
US	624805	R18SJKT2U79K5H	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It's very convenient	2015-08-25
US	27033603	RYTMQA1U68JNT	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	Go for it!	Easy and convenient.	2015-08-25
US	9172089	R1LYCI4BLA4VH0	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Simple solution for gifting!	Very simple to send and a great gift to give !	2015-08-25
US	3288296	R2DTVLL5M21T6H	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	1	1	N	Y	Five Stars	Nice surprise and easy to use.	2015-08-25
US	49980189	RJ83XO3IQR71N	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	easy & convenient	It was fast, easy & convenient.	2015-08-25
US	2518647	R1LRQU3B03N9S2	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	3	0	0	N	Y	Three Stars	Ok	2015-08-25
US	20528489	RHH7KZ3QB1UJD	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	very good	according to expectations, very good article	2015-08-25
US	28941050	R305QSYZ9UU49G	B00BWDGY0E	786087936	Amazon eGift Card - Sunshine and Flowers Birthday (Animated) [American Greetings]	Gift Card	5	1	1	N	Y	The purchase was great and my friend liked it very much	The purchase was great and my friend liked it very much. The gift card made it on time. It was a little bit complicated to book this from Germany, but it worked fine and the birthday Lady was happy<br /><br />Thanks<br /><br />Hubert	2015-08-25
US	4384286	R2IGAQ26Y3I2B5	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It worked as it should! :)	2015-08-25
US	51964298	R391UVO0VPM1SY	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	Five Stars	So easy and so quick! Thank you Amazon for this feature.	2015-08-25
US	2173713	RO393JE18C8L	B00JDQMJ0G	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	great card, quick service	I was more than impressed,  great card, quick service, no S/H.......easy way to get a great gift	2015-08-25
US	43679829	RAJ4SRZFVQPUJ	B00Q5BNP5U	495043585	Amazon Gift Card - Print - Spend it All in One Place	Gift Card	5	0	0	N	Y	Five Stars	Great gift idea	2015-08-25
US	19074285	R1PWDTLKQS3W0N	B00AF0K82U	938949631	Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You	Gift Card	5	0	0	N	Y	These have been great for us	These have been great for us. We include them in birthday and anniversary cards to the missionaries our church supports. They are redeemable in almost all countries - wherever amazon.com is available. Check amazon's accessibility in countries internationally.	2015-08-25
US	1780226	RFPQMVR4Y1RV0	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Love them!	Quick and convenient! Love these gift cards!	2015-08-25
US	14040921	R6E6PIKK5WJC7	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	great so easy to use and very handy.	2015-08-25
US	14040921	RITN2SLJP30FH	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	So easy to use so handy.	2015-08-25
US	44070351	RUHI8JEKRIHM	B004LLIL9Q	667798887	Amazon eGift Card - Seasonal (Summer Pinwheels)	Gift Card	5	0	0	N	Y	Happy Summer!	I'm so happy to have a gift card that celebrates Summer. Most people I know prefer Spring and Fall, but for me Summer is the best!! I wish we could get rid of Fall and especially Winter and just have Spring and Summer.	2015-08-25
US	52415819	R2LFENH2TY8793	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Making someone happy.	My daughter was very happy with her gift.	2015-08-25
US	9743532	R1FOSA1FV5E6AR	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Love it	2015-08-25
US	22397229	R1BEXPEKY09XHO	B00JDQJVF2	255898874	Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)	Gift Card	5	0	0	N	Y	Five Stars	Nice tin to make the gift card more of a gift.	2015-08-25
US	1416716	R25OZHCZYKT6WD	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	super fast delivery	received within minutes!	2015-08-25
US	46134811	R3I4JQSOQ55KYD	B00CHQ6GHQ	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Gift card	Great came on time loved the service	2015-08-25
US	34165746	R15R39LOX6VIU1	B00XO1OZTY	979524286	Amazon eGift Card - Happy Father's Day (2015)	Gift Card	5	0	0	N	Y	Very convenient	Delivered right on time with an automatic notification when the receiver downloads the funds. Perfectly convenient.	2015-08-25
US	42127855	R11JN0C5NQR8LR	B004LLIL5A	346014806	Amazon eGift Card - Celebrate	Gift Card	5	1	1	N	Y	Celebrate with Amazon	An easy to send gift card to show your appreciation. Card is sent via email so no physical cards to handle.	2015-08-25
US	11595054	R315HLCVI6B8L7	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Gift Card	Purchase was easy and fast.	2015-08-25
US	44942674	R2DUNBC9GYLFAY	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	1	0	0	N	Y	It did not want used the card and south later ...	It did not want used the card and south later have not received the items we bought with the gift card. Please can someone contact me about this issue	2015-08-25
US	148917	R3M15N5PKF50O2	B004W8D0Y4	685659858	Amazon eGift Card - Amazon Boxes	Gift Card	5	0	0	N	Y	Five Stars	Always love amazon gift cards and how easy they are to use!	2015-08-25
US	30311145	R2GAMDALPICLUA	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	A welcome way of sending a gift from one continent to another	This is the best way to send a loved-one a gift.	2015-08-25
US	13130913	R2IDYDBTVI36FW	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	Four Stars	Quick and reliable	2015-08-25
US	18360688	R2VONTWE4RL121	B00PMOSZJW	387467353	Amazon Gift Card - Print - Here's to a Cool Yule	Gift Card	5	1	1	N	Y	Five Stars	Gift Cards are always a great choice.	2015-08-25
US	47486157	R1OE96H07B3HZH	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Terrific	Really Sweet!	2015-08-25
US	1705004	R3D6MVLE0RJUK8	B00CHQ6IHY	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	its Amazon money... what could possibly be wrong :)	2015-08-25
US	44725211	R1OD62AUN55X79	B004LLIL6O	141825325	Amazon eGift Card - New Baby Girl (Stork)	Gift Card	5	0	0	N	Y	gift card	its a gift card. You load it with money and they spend it.	2015-08-25
US	36605807	R6X3PAY6PBFIE	B00H5BMIHA	846705449	Amazon eGift Card - Purr-fect Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Worked as describe would get it again if I needed it.	2015-08-25
US	29328736	R2V7DP5L6368TC	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Great for those hard to buy for people	My brother was delighted with hi voucher. Takes the hassle out of having to decide what to buy someone.	2015-08-25
US	15687737	RHPCMKSPMIMHA	B00A4EK6VK	594365733	Amazon eGift Card - Happy Birthday (Cupcakes)	Gift Card	5	0	0	N	Y	Not one, but THREE cupcakes.	Cute. Fun. Got there right away.	2015-08-25
US	15247659	R3VEGYV0OUU1BC	BT00CTOYI4	384589818	Amazon.com $25 Gift Card in a Greeting Card (Amazon Surprise Box Design)	Gift Card	5	0	0	N	Y	Five Stars	exactly as expected	2015-08-25
US	1308043	R3BROMGFSOXO63	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	What's not to like?	Fast and easy gift card!	2015-08-25
US	12024903	R20WNUAPY6PZAJ	B005ESMHN6	675799499	Amazon.com Gift Card in a Black Gift Box (Various Card Designs)	Gift Card	5	0	0	N	Y	Five Stars	Great for conference giveaways.	2015-08-25
US	10432406	RZBHSTQLLNGOP	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Easy way to get a gift to someone when unable to get there in person!	2015-08-25
US	10508601	R1BKM3JYK22OM7	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	N	Five Stars	Great for those that love the beach and Hawaii especially😊	2015-08-25
US	3204823	R18QD6SE6PRDSB	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	excellent	2015-08-25
US	33250254	R2UAXRWNGQTJ7Y	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	1	0	0	N	Y	One Star	I didn't purchase a gift card????	2015-08-25
US	14099641	R2XQY8IPYLPGO0	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	Five Stars	Perfect for the hard of hearing .	2015-08-25
US	39528580	R11X035FKXD77W	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Convenience at its best!	2015-08-25
US	47951250	R2J9VY80N4VZAX	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	good excelent	2015-08-25
US	46132125	R2X9PLYV7ZZTO7	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	Y	Five Stars	perfect	2015-08-25
US	11558342	R3TKSM1UJ23OWR	B00PG40SDY	812178203	Amazon eGift Card - Deck the Halls	Gift Card	5	0	0	N	Y	Perfect gift for great friends	Gift card was delivered to our friends via email, which was perfect because they don't live close to us.	2015-08-25
US	728610	R1XRHJNTFE55HL	B007RZ6EME	229348186	Amazon eGift Card - Upload Your Photo - Father's Day	Gift Card	5	0	0	N	Y	Five Stars	The card arrived on time and worked perfectly	2015-08-25
